# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 11:49:02
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-1.slx
# Object Full Name: Regions/Slide 41222/WT2/WT2 region/e
# Object ID: b1f0385b-d805-4a18-acc2-e502bc35860c
# Object type: Region
# Object creation time: 2023-06-21 11:43:52
#
Spot index;x;y
135315;27909.5625;36008.4609375
135316;27929.5625;36008.4609375
135538;27909.5625;35988.4609375
135539;27929.5625;35988.4609375
135540;27949.5625;35988.4609375
135765;27929.5625;35968.4609375
135766;27949.5625;35968.4609375
