# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 11:53:43
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-1.slx
# Object Full Name: Regions/Slide 41222/WT2/WT2 region/s
# Object ID: ece8e858-610e-43ce-8482-3fb47bead8df
# Object type: Region
# Object creation time: 2023-06-21 11:43:59
#
Spot index;x;y
244209;27929.5625;28948.458984375
244210;27949.5625;28948.458984375
244211;27969.5625;28948.458984375
244502;27949.5625;28928.458984375
244503;27969.5625;28928.458984375
244504;27989.5625;28928.458984375
244793;27969.5625;28908.458984375
244794;27989.5625;28908.458984375
244795;28009.5625;28908.458984375
