# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 11:47:08
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-1.slx
# Object Full Name: Regions/Slide 41222/WT2/WT2 region/1
# Object ID: 333740a6-3d8d-47bb-8e44-c1a623abda38
# Object type: Region
# Object creation time: 2023-06-21 11:42:34
#
Spot index;x;y
176431;29709.5625;33068.4609375
176432;29729.5625;33068.4609375
176433;29749.5625;33068.4609375
176766;29729.5625;33048.4609375
176767;29749.5625;33048.4609375
176768;29769.5625;33048.4609375
177103;29769.5625;33028.4609375
