# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 13:37:28
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-1.slx
# Object Full Name: Regions/Slide 41222/WT2/WT2 region/m
# Object ID: b82ad651-81e9-4ad6-8628-255fb52c1c98
# Object type: Region
# Object creation time: 2023-06-21 11:44:10
#
Spot index;x;y
144950;28729.5625;35228.4609375
145214;28709.5625;35208.4609375
145215;28729.5625;35208.4609375
145480;28689.5625;35188.4609375
145481;28709.5625;35188.4609375
145482;28729.5625;35188.4609375
145747;28689.5625;35168.4609375
145748;28709.5625;35168.4609375
145749;28729.5625;35168.4609375
