# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 13:51:05
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-2.slx
# Object Full Name: Regions/Slide 41230/AD3/AD3 region/4
# Object ID: 75dd0d3a-5480-4a89-afee-3769b9e37e4c
# Object type: Region
# Object creation time: 2023-06-21 11:46:08
#
Spot index;x;y
475725;11688.764648438;16648.251953125
475726;11708.764648438;16648.251953125
476046;11668.764648438;16628.251953125
476047;11688.764648438;16628.251953125
476048;11708.764648438;16628.251953125
476049;11728.764648438;16628.251953125
476370;11708.764648438;16608.251953125
