# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 14:06:05
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-2.slx
# Object Full Name: Regions/Slide 41230/AD3/AD3 region/d
# Object ID: 9faca300-77b3-45ee-b8d6-60a2fa313995
# Object type: Region
# Object creation time: 2023-06-21 11:46:10
#
Spot index;x;y
430565;13488.764648438;19408.251953125
430566;13508.764648438;19408.251953125
430906;13488.764648438;19388.251953125
430907;13508.764648438;19388.251953125
