# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-21 14:10:53
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222-2.slx
# Object Full Name: Regions/Slide 41230/AD3/AD3 region/l
# Object ID: 9b961f1f-4e93-499c-92e1-dd81ad307c80
# Object type: Region
# Object creation time: 2023-06-21 11:46:04
#
Spot index;x;y
453770;13408.764648438;18048.251953125
454101;13388.764648438;18028.251953125
454102;13408.764648438;18028.251953125
454103;13428.764648438;18028.251953125
454430;13388.764648438;18008.251953125
454431;13408.764648438;18008.251953125
454432;13428.764648438;18008.251953125
