# Exported with SCiLS Lab Version 11.00.14179
# Export time: 2023-06-20 15:06:35
# Generated from file: F:\MALDIImageData\P20220804475\Slide 41222.slx
# Object Full Name: Regions/new AD1/AD region/h
# Object ID: abc37870-f872-4cf5-9306-fb47ee2b0286
# Object type: Region
# Object creation time: 2023-06-20 09:22:02
#
Spot index;x;y
533343;51064.18359375;-5190.5952148438
533344;51084.18359375;-5190.5952148438
533345;51104.18359375;-5190.5952148438
533656;51064.18359375;-5210.5952148438
533657;51084.18359375;-5210.5952148438
533658;51104.18359375;-5210.5952148438
